ID,FilePath,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,ClassID
4555,train/4556.wav,-50.74183655,194.27468872070312,-69.84757996,45.14359664916992,-0.124154709,-17.07829857,23.52884864807129,-20.96155548,-15.23881054,1.4911929368972778,-29.53305626,8.049638748168945,7.814477920532227,5
4289,train/4290.wav,-151.2366638,154.83987426757812,-18.70099831,74.32688141,-50.34524536,25.45672607421875,-20.06344032,-9.296975136,1.2622103691101074,-30.6316185,6.804956436157227,-16.64283752,0.5304185748100281,9
3453,train/3454.wav,-340.8944397,236.6116485595703,-42.69916534,-46.12613297,35.82748031616211,-11.24418354,18.53754425048828,0.297444075345993,2.7861123085021973,-13.79800129,3.9095399379730233,-17.43553734,-8.221875191,9
2132,train/2133.wav,-166.0891724,148.7013702392578,-54.03427887,59.49807357788086,-15.41154766,24.32661819458008,-6.426967144,17.021268844604492,4.471329212188721,-4.061598301,1.615084886550903,4.500631332397461,0.5599603056907654,7
4088,train/4089.wav,-149.8403015,224.25335693359372,-28.97904587,24.180967330932617,-0.742437482,11.898027420043944,-7.137640953,-5.832345963,1.828947663,-4.409777641,9.389775276184082,1.6387698650360107,-0.065251783,4
5909,train/5910.wav,-81.14379883,133.61199951171875,-73.06043243,-7.565453529,-35.00101089,4.171746253967285,-19.37907219,9.993523597717283,-19.87535095,14.469894409179688,-9.232079506,6.872140407562256,-16.28791428,9
3088,train/3089.wav,-224.4682465,221.1800994873047,-42.38901901,43.75101852416992,-12.53083515,7.169288635253906,15.133244514465332,-6.097567081,11.292951583862305,3.0843698978424072,2.617511510848999,1.9958454370498655,9.419404029846191,7
638,train/639.wav,-276.8201599,139.7989044189453,-16.07325554,2.2281436920166016,-25.22985077,-12.24239922,-4.073421001,0.7360087633132935,-1.619320035,-2.351408958,-6.822307587,-1.815900564,0.083436593,3
3782,train/3783.wav,-235.9050751,249.8205566,-60.64598083,36.34506988525391,-9.658467293,-20.27880669,9.444065094,7.516301632,11.13326358795166,-10.79695797,-4.527589321,-0.743145645,-3.183146477,7
6017,train/6018.wav,-217.1803284,208.90737915039065,-59.59865952,24.716737747192383,-23.00376129,26.96474266052246,-0.077700026,11.52845859527588,-1.170643568,-2.6911304,-11.27886963,-5.305412769,-3.704817057,5
6183,train/6184.wav,-219.5286407,177.0252227783203,-32.44424438,26.932178497314453,-21.06686401,4.041954040527344,-10.88684654,-7.922687531,-13.08211899,-10.99379921,-3.332730293,-5.833699703,-5.191673279,9
2085,train/2086.wav,-514.0554199,73.39611053466797,9.071810722351074,-11.78048897,-18.1417675,-12.6348362,-10.51649284,-10.84358025,-3.334877253,2.8004112243652344,-0.344554454,-2.470720291,-0.449154466,3
4948,train/4949.wav,-278.6828308,103.20915222167967,-8.146510124,54.52705001831055,20.55182266235352,33.12369155883789,10.859880447387695,12.941441535949709,-6.11068964,17.98777198791504,-14.10723495,12.015830039978027,13.742509841918944,0
1141,train/1142.wav,-286.0321655,152.67788696289062,-18.98510551,31.62372589111328,-18.46457291,14.566657066345217,-0.454631776,-4.117928982,-7.729480743,0.8931904435157776,5.385011672973633,4.118852138519287,3.384737968444824,9
5720,train/5721.wav,-240.7690277,53.87655258178711,-38.84729767,26.352052688598636,-5.220673084,11.019465446472168,13.636174201965332,5.748044967651367,6.7968034744262695,16.60642433166504,8.598512649536133,7.271376132965088,5.032779216766357,6
1034,train/1035.wav,-102.6185913,198.99896240234372,-39.20125198,13.09460449,-12.41570854,1.9237751960754397,-13.85211754,2.676318407058716,-9.560046196,1.3054118156433103,-8.814876556,-4.245397568,-3.38517189,6
5300,train/5301.wav,-254.5583344,158.85511779785156,-17.83563805,15.376249313354492,-0.136756957,25.97339439,-0.331020176,23.113035202026367,0.8356688618659973,4.435279369354248,2.6181440353393555,9.035766602,-0.208347574,8
2480,train/2481.wav,-172.9404755,154.34568786621094,-47.69320297,16.122623443603516,-29.75683594,-7.917404652,-15.29443836,2.660491704940796,-13.91817951,-7.425865173,-5.151488304,-2.590213299,2.619049072265625,2
2995,train/2996.wav,-165.8759003,107.40040588378906,-21.96672249,46.46947098,-22.28601837,20.71264266967773,-18.90263367,28.506736755371094,-16.29020309,8.659667969,-8.116261482,-6.279872894,0.9270868897438048,4
5218,train/5219.wav,-345.3546753,143.05665588378906,-22.27215195,-53.1105423,-51.06824493,-19.51301575,-14.9767313,-19.79416656,0.1664125323295593,8.176589012145996,7.954570770263672,11.545395851135254,2.458686828613281,3
973,train/974.wav,-255.3365784,212.5372314453125,6.009645462036133,18.448240280151367,-10.08540535,8.664688110351562,-8.574406624,-10.26798248,7.616469860076904,-5.079088688,-5.856954575,-2.826008797,-2.817053556,0
4057,train/4058.wav,-167.1920013,208.2407684326172,-68.73248291,47.94240188598633,-1.662635326,1.3881787061691284,0.1833849549293518,-0.533391178,0.8958498239517212,5.0290727615356445,4.2369256019592285,-0.058688547,1.9270234107971191,7
1868,train/1869.wav,-692.5324707,155.65272521972656,28.734203338623047,-10.08735943,0.8973637223243713,13.524388313293455,8.356578826904297,12.11602783203125,14.15289593,7.266910552978516,6.216242313,13.181944847106934,4.537787437438965,8
1595,train/1596.wav,-281.2859192,126.41802978515624,-14.51160336,14.728612899780272,-19.96293831,17.75735855102539,-8.166543961,8.167305946350098,-4.896331787,-1.024036765,-13.1668663,-9.719080925,-2.536076546,5
5283,train/5284.wav,-289.3092651,214.83529663085935,-64.00717926,38.09616088867188,-13.28386021,18.392723083496094,-0.089181609,4.435539722442627,-3.506224871,3.685855865478516,-3.591142893,3.5888006687164307,-4.07630682,2
5026,train/5027.wav,-335.9144897,144.2653045654297,-26.8600769,-35.60888672,-14.13357067,2.1817891597747803,-17.88850403,-3.483433723,-10.54684353,-8.847868919,-12.13197136,-2.103194237,-14.12853527,2
3470,train/3471.wav,-108.1170502,111.88292694091795,-19.20081329,26.61882972717285,-11.42979145,17.94719123840332,-3.790081501,18.108531951904297,-16.06303406,5.7048115730285645,-3.991634369,4.754948616027832,6.294951438903809,5
2327,train/2328.wav,-150.1337891,170.9225616455078,-18.00073051,19.557435989379883,-25.06248283,14.660082817077637,-22.159338,12.38880729675293,1.921533226966858,8.839790344238281,-8.142481804,1.4335856437683103,-6.988143444,7
63,train/64.wav,-469.3256226,90.93552399,19.33424186706543,5.007101058959961,-11.04682159,-2.7895751,-1.031794667,-6.814427376,-7.774442673,-3.719969749,-4.460969448,-8.343661308,-1.942687869,3
3222,train/3223.wav,-67.97074127,26.627290725708008,-48.02419662,44.34755325317383,-11.04416752,27.403520584106445,-34.00387192,33.25615310668945,-20.05626106,11.501482009887695,-6.709292889,12.335944175720217,-10.84423447,4
4461,train/4462.wav,-274.4080811,152.92343139648438,-36.97904968,3.455803632736206,2.445370913,-8.045718193,11.856293678283691,4.50959062576294,3.245411157608032,7.776853561401367,-4.423057079,-7.323513985,-3.327517033,6
4505,train/4506.wav,-552.6039429,176.2333526611328,31.318309783935547,19.250736236572266,-26.03654289,19.47210502624512,-5.306043625,20.414857864379883,-0.692045629,13.27199649810791,1.9403700828552248,11.52954387664795,9.218451499938965,3
6075,train/6076.wav,-196.9729004,186.59580993652344,-81.43125916,5.926269054412842,-15.47191143,18.19449806213379,-18.7177124,4.939157485961914,-0.776324034,-1.085968852,-0.004440927,-5.357196808,5.464405536651611,9
459,train/460.wav,-190.6307068,144.39959716796875,-20.9995842,24.49880790710449,-14.0383091,9.384297370910645,-19.58008385,15.992916107177734,-7.13444519,-2.510722399,-2.975702047,0.3404572308063507,-5.875669479,5
3593,train/3594.wav,-523.6113892,55.36441421508789,1.3817877769470217,-6.243553638,-15.07809639,-11.00588417,-8.330257416,-7.15028286,-2.738133192,2.928342342376709,4.231525897979736,3.0648903846740723,1.316629171,6
2636,train/2637.wav,-372.4042664,271.3904724121094,-64.46286774,-56.64029312,-32.65867996,-35.20529175,-15.95527267,-31.20088577,-13.82982635,-20.41313362,-26.98361969,-12.46523857,-14.47377205,5
2698,train/2699.wav,-339.7230835,198.59976196289065,-44.21504593,32.032657623291016,-9.853561401,14.505420684814451,-4.218924046,15.790779113769531,0.6932909488677979,4.749862194061279,0.3372707068920135,7.082101821899414,7.31563139,5
2661,train/2662.wav,-190.8320313,171.439209,-40.07799911,66.51478576660156,-34.47804642,23.30126190185547,7.687394618988037,11.78373908996582,1.3946828842163086,8.668445587158203,0.5112701654434204,-3.486666203,4.156062126159668,7
5569,train/5570.wav,-225.7801819,198.59323120117188,-65.47862244,35.538814544677734,-30.19267464,23.074308395385746,-20.04241753,8.605686188,3.626785516738892,-5.320021152,5.414273262023926,-3.212362051,5.8806681632995605,1
2383,train/2384.wav,-322.1046143,197.35877990722656,-3.241003752,-28.1578331,-16.80543518,10.405553817749023,7.979477882385254,-0.379974425,9.599183082580566,9.372907638549805,10.146818161010742,8.498824119567871,0.1881627142429351,1
4904,train/4905.wav,-273.0876465,157.0286865234375,-19.23699951,40.58053207397461,-6.036596298,41.23194504,-9.856041908,24.710020065307617,-6.969631672,22.632593154907227,-5.819296837,10.850584983825684,-1.807650566,0
5106,train/5107.wav,-412.5366516,190.96734619140625,39.69025039672852,52.35010147094727,23.451528549194336,22.47277832,30.81304359436035,4.629570960998535,16.008987426757812,16.055274963378906,5.6389994621276855,9.655813217163086,3.811962842941284,5
1663,train/1664.wav,-249.3029938,160.16358947753906,-19.7713604,20.13255500793457,-18.27143288,33.86463547,-8.083230019,13.803484916687012,3.64751410484314,8.910935401916504,5.199241161346436,5.202236652374268,0.5089358687400818,3
4809,train/4810.wav,-130.6254883,115.08660888671876,8.596160888671875,91.14929962158205,-29.30934143,34.97111511230469,-51.17185211,49.069366455078125,-17.76559258,2.053303003311157,-12.44012642,20.78426551818848,-14.78651619,4
4780,train/4781.wav,-365.086731,126.15555572509766,-29.5303688,-9.353282928,-6.757721424,-5.399767876,-10.05724525,8.600847244262695,-7.585185528,3.1973133087158203,-5.213764191,6.228190898895264,3.3588013648986816,3
3182,train/3183.wav,-360.9681702,184.50717163085935,-2.385335207,16.96897315979004,-9.546397209,22.445255279541016,5.269931316375732,25.93277359008789,-1.216931701,5.079733371734619,-2.678166866,3.5950815677642822,-2.561465502,0
1947,train/1948.wav,-463.8549805,241.27786254882807,14.841915130615234,9.382177352905272,9.805988311767578,1.0737839937210083,2.4895734786987305,9.153280258178713,12.713505744934082,-0.221050024,-1.455628753,8.110278129577637,2.806806802749634,8
5821,train/5822.wav,-63.77481842,45.08552169799805,-78.61219025,5.042200088500977,-21.6885128,13.28073024749756,-33.28913879,7.271852970123291,-21.8680191,19.679357528686523,-22.87311935,17.595165252685547,-18.62499428,4
3849,train/3850.wav,-396.8209229,269.0674743652344,19.767868041992188,-14.23147774,16.85156822,3.859804630279541,4.598039627075195,13.821178436279297,6.709805488586426,2.9019711017608643,6.839787006378174,5.947949409484863,3.2183868885040283,0
4259,train/4260.wav,-344.7770691,116.1678237915039,-23.8277626,46.59664535522461,5.0908732414245605,-12.462533,-3.800636292,11.464064598083496,0.6254611611366272,-3.801929474,-2.278202772,-0.290507704,3.431605577468872,3
18,train/19.wav,-126.6626053,156.88314819335938,-93.08744049,59.55133438110352,-17.10074997,39.85509109,-18.63689232,28.814510345458984,-8.544380188,6.927811622619629,-4.038152218,1.1221212148666382,0.428789884,0
2251,train/2252.wav,-138.3706207,88.64895629882812,-45.31499481,52.14034271240234,-0.56519562,32.67643737792969,-10.22651958,20.975910186767575,7.769369125366211,-1.500392795,4.232926368713379,7.311435222625732,-1.44167769,0
6141,train/6142.wav,-239.0477295,154.8295898,-14.95296097,59.69273758,-1.099179745,27.13081359863281,21.237754821777344,9.266026496887209,14.066289901733398,2.9846248626708984,9.88166046142578,4.192088603973389,8.500153541564941,5
242,train/243.wav,-187.1244507,58.73927688598633,-69.87639618,39.53892517089844,-13.8846693,27.173349380493164,2.391418218612671,18.08463287353516,-7.709047318,3.337150812149048,-17.66467476,1.012187957763672,3.4758145809173584,7
4323,train/4324.wav,-173.6400146,117.61585235595705,-14.43246174,38.72983932495117,-8.040646553,38.66193771362305,-1.95616138,11.908799171447754,16.775840759277344,2.3879177570343018,8.639225006103516,7.199682235717773,3.0255801677703857,0
3563,train/3564.wav,-265.9369507,155.4333496,14.141441345214844,7.086941242218018,5.058325768,-9.39286232,-5.943645477,15.234780311584473,2.2577953338623047,3.4442875385284424,9.223955154418944,-2.202602148,7.721384048461914,3
6113,train/6114.wav,-232.8459167,187.6849670410156,-34.28865433,29.351451873779297,-17.87994194,10.225231170654297,-0.846709669,-5.179657459,2.7977664470672607,-1.179770827,3.570209264755249,-2.184734106,-0.426194221,5
5066,train/5067.wav,-334.7098694,161.48487854003906,6.797675132751465,46.165035247802734,-0.694666982,19.91953659057617,21.149093627929688,14.669105529785156,-2.412676573,21.86625289916992,5.483312129974365,-0.109365635,13.28248691558838,0
4962,train/4963.wav,-237.2326813,118.26454162597656,-44.40394592,36.64519119262695,32.126705169677734,28.771190643310547,-4.586611748,16.444650650024414,1.0029635429382324,15.256046295166016,-4.940686703,17.533042907714844,7.2657341957092285,0
3813,train/3814.wav,-241.5713348,234.1739196777344,-67.67328644,31.954120635986328,-14.93663788,-14.7009201,7.582195281982422,11.579163551330566,12.867173194885254,-9.168434143,-5.752981663,0.3815872371196747,-0.90487802,7
1172,train/1173.wav,-379.1974182,179.00860595703125,-18.01759148,21.448522567749023,28.05634117126465,-1.112948775,-4.127044678,6.129530429840088,2.168866872787476,12.662726402282717,6.580993652,2.5938022136688232,11.438336372375488,9
5787,train/5788.wav,-108.7410583,99.72641754,-49.65375519,26.98015785217285,-11.34259415,19.748727798461918,-10.83606243,21.325847625732425,-14.20675087,13.75111198425293,-10.60836983,18.67162514,-7.224200249,9
5266,train/5267.wav,-333.0532227,140.8162841796875,0.5591440200805664,40.65753555297852,-14.23478699,32.61511993408203,16.261667251586914,4.578364849090576,13.094218254089355,8.060359001159668,11.69625186920166,1.360709786,8.912316322,9
1093,train/1094.wav,-251.136322,130.91842651367188,0.2558344602584839,30.97097969055176,-24.92093277,11.433822631835938,-13.19369888,-2.92736578,-19.87595177,-10.19002056,-16.79153442,-11.53237724,-14.65432549,9
5334,train/5335.wav,-209.8065186,205.0566406,-20.67697906,13.563312530517578,13.919166564941406,2.516340494155884,13.532299995422363,9.670618057250977,7.981644153594971,4.296179294586182,10.227118492126465,6.295405387878418,-0.552035809,5
196,train/197.wav,-218.0636292,49.37142562866211,-72.35836792,-1.266828656,-26.48298836,0.7552757859230042,-24.2753334,8.108715057373047,-0.057030536,6.128243446350098,-1.035900831,5.178812980651856,-5.737070084,4
4941,train/4942.wav,-248.7866821,180.93138122558597,-70.43463898,-26.43028259,-8.878564835,-7.566931248,-16.51106453,-15.31285763,-9.50538063,-8.487266541,-11.07440376,-7.416342735,-12.98323441,0
3968,train/3969.wav,-377.394928,138.8239288330078,-12.43242455,-49.08320236,-23.66491508,3.889902830123901,-5.52498436,-14.54489899,-0.708826661,1.6089686155319214,3.915409803390503,7.816427707672119,4.238683223724365,3
1619,train/1620.wav,-205.2633667,115.21851348876952,-11.00705719,27.90252685546875,-40.16400146,14.065356254577637,-11.46896839,10.665582656860352,-22.78481674,-3.27549243,-16.08149719,-3.142279148,-0.681697309,9
769,train/770.wav,-320.9887085,202.91912841796875,26.98550796508789,-44.9396019,-22.94207191,2.3961939811706543,0.5877016186714172,-9.16008091,-7.247821808,-0.53419596,-1.766938806,-2.2672472,4.004596233,3
6105,train/6106.wav,-221.938858,168.81134033203125,-32.31510544,27.248136520385746,-18.14031792,8.732436180114746,-5.015432358,0.5088475346565247,3.07828140258789,4.989046096801758,6.158237934112549,-4.84154129,1.2633665800094604,5
4826,train/4827.wav,-301.1945496,94.45482635498048,-43.08217239,16.804580688476562,56.52322769165039,-35.98643112,-19.71348,30.68330955505371,25.945600509643555,-8.598140717,-6.567899704,27.098825454711918,11.491863250732422,3
5706,train/5707.wav,-209.6604462,139.93992614746094,-111.8996506,44.48503494262695,-15.47054577,15.356179237365724,-26.7926693,-0.137971118,2.271412134170532,-7.065234184,2.533919334411621,-11.59011555,7.083814621,4
2465,train/2466.wav,-542.4660645,142.53289794921875,-29.16468239,-1.045256019,-24.66867638,-23.43820572,-2.480159998,-14.56472397,-8.900691032,-12.03996372,-8.980573654,5.030832767486572,-2.351440191,3
1785,train/1786.wav,-346.9442139,90.88892364501952,-32.19522095,-8.024098396,-16.98833084,9.141439437866213,19.039384841918945,23.366832733154297,9.531368255615234,-5.454654217,-3.502317905,6.6781816482543945,12.621955871582031,8
1707,train/1708.wav,-378.7495117,155.70448303222656,-12.50676823,47.16102981567383,33.258140563964844,4.880343437194824,9.81418800354004,26.881193161010746,2.282789945602417,21.43469238,-0.233964965,14.880704879760742,-1.58561182,5
1321,train/1322.wav,-230.3363495,119.87020111083984,7.037105083465576,60.40733719,-6.919128418,30.432025909423828,14.409278869628906,4.992649078369141,17.948381423950195,12.669377326965332,3.566852807998657,18.90265274047852,-2.566343784,0
462,train/463.wav,-131.8967438,161.93435668945312,-29.67790222,25.413875579833984,-2.506454229,10.007767677307127,-19.57073593,17.909624099731445,-7.814932823,-0.957651675,1.736917257,3.725982904434204,-1.308226705,5
4108,train/4109.wav,-354.3648682,67.21311188,0.4891386330127716,24.086957931518555,-3.448868752,28.21664047241211,4.826136589050293,16.479368209838867,-13.63852215,9.407521248,-3.748540401,9.802612305,-3.096764803,5
1637,train/1638.wav,-334.6706848,192.65350341796875,-29.04096794,29.74401092529297,4.842211246490479,21.30333709716797,-3.822662592,9.589652061462402,5.729314327,5.012980937957764,4.044919490814209,7.208456039428711,-0.160308331,1
1005,train/1006.wav,-100.8208466,208.7095947265625,-59.97018814,22.439790725708008,-35.11553955,13.36858081817627,-19.19704819,-0.088324413,-7.436479568,-11.19067574,-2.356065989,-8.501952171,-1.652250886,6
4143,train/4144.wav,-283.5205994,212.8138885498047,-50.54374695,-0.031001963,-29.91546059,1.9599816799163816,-5.455668449,7.071436882019043,8.612299919128418,-3.288113117,6.174412727355957,4.526205062866211,6.939840316772461,8
974,train/975.wav,-258.7756348,215.82891845703125,2.469578742980957,22.585391998291016,-13.97418499,11.386722564697266,-10.89857006,-7.815103531,6.149573802947998,-4.207946777,-5.432785034,-2.727056026,-2.149174929,0
4982,train/4983.wav,-425.9814148,171.11178588867188,26.768943786621094,-11.74126148,2.307593584060669,13.517642974853516,15.312322616577148,8.603174209594727,6.116729259490967,11.058773040771484,14.699692726135254,12.441450119018556,9.938490867614746,3
3114,train/3115.wav,-429.4715881,233.7850799560547,-47.85484695,9.23390007,-0.388218343,-4.64151907,0.4409458935260772,0.548155665,-0.725945652,0.8301869630813599,1.922230601,-2.05239749,-0.144720659,2
4945,train/4946.wav,-269.2163086,109.9981689453125,-13.32198524,53.39849853515625,32.771568298339844,33.30839157104492,4.640894412994385,10.675463676452637,-6.159209251,17.033124923706055,-10.53491306,10.412667274475098,4.478354454040527,0
3592,train/3593.wav,-514.7333374,63.68549346923828,2.4171974658966064,-6.883699894,-16.59283829,-11.75478935,-8.337125778,-6.836061001,-1.861262202,4.135221481323242,5.123793601989746,3.5824320316314697,1.971812129020691,6
4543,train/4544.wav,-505.5126038,83.04101563,7.386182308197021,-10.61476517,-25.64164925,-15.31307697,-9.610769272,-8.500905991,-7.975223064,-6.652757168,-12.62205505,-11.43109035,-6.872336864,3
123,train/124.wav,-132.64711,165.37510681152344,-150.0500641,13.64410686,-27.88213348,26.618104934692383,-16.33333015,5.677864074707031,2.836434364318848,-1.878764033,4.692431449890137,-10.68711758,1.7753658294677734,4
1068,train/1069.wav,-115.1777344,215.4846649169922,-55.43175125,20.52790641784668,-26.09790993,12.519868850708008,-17.50726891,0.5258587002754211,-6.285583973,-5.831869602,-2.26830411,-8.852862358,0.3199081420898437,6
2979,train/2980.wav,-238.8583374,117.32318878173828,-85.40950012,39.77709961,-9.895489693,-3.715245962,-1.86529243,13.70815372467041,-2.960527658,-1.127817154,-6.470726967,-3.64264369,1.8443238735198972,4
5328,train/5329.wav,-206.6968231,196.8805389404297,-58.22209167,-6.344922543,-12.49089527,-0.140208527,-19.84926414,0.9575303196907043,-5.030858517,4.707427501678467,-8.537853241,2.221604108810425,-4.837156296,4
964,train/965.wav,-163.4649048,141.56533813476562,-39.22628403,27.013486862182617,5.9948344230651855,14.03923225402832,1.762569546699524,2.103713035583496,-1.548381209,1.786572813987732,-1.711479664,0.944754422,-1.280215859,6
557,train/558.wav,-294.7064819,144.29461669921875,-38.21996307,19.912681579589844,-48.22148895,-11.10752678,-18.0172081,-11.50470161,-2.760908842,-10.9671545,-6.339675426,-9.438749313,-13.41713333,3
3650,train/3651.wav,-385.7594604,188.11456298828125,-28.0148716,25.036792755126957,4.091258525848389,24.823028564453125,1.4229167699813845,11.08692455291748,9.677331924438477,10.481417655944824,1.9131684303283687,8.511353492736816,5.087320327758789,5
1920,train/1921.wav,-514.9990234,210.49856567382807,21.98808860778809,12.902057647705078,10.338418960571287,5.96726656,3.930750846862793,12.22631836,10.648027420043944,-2.864595413,-0.261902273,12.710769653320312,5.219873428344727,8
2981,train/2982.wav,-293.3074951,139.19680786132812,-78.19897461,43.04372787475586,8.606748580932617,-7.759393692,-1.386436582,7.762875080108643,-1.944321156,-3.383360386,-1.091359854,-5.325479031,4.852611541748047,4
555,train/556.wav,-291.9546204,117.28270721435548,-35.26931381,39.27285003662109,-37.76038361,4.665864944458008,-18.0388813,-12.09742641,-10.62613583,-7.373869419,-13.30432129,-5.170346737,-17.67646027,3
188,train/189.wav,-211.5742798,194.8923492431641,-80.6126709,39.05161285400391,-8.377773285,7.695850372314453,5.031342506408691,-4.200247288,9.747529029846191,-0.55239892,3.224881887435913,5.5934929847717285,5.166281223297119,4
3327,train/3328.wav,-225.8738708,183.5365447998047,-36.90575027,42.09591674804688,-9.308753967,21.456174850463867,3.369035482406616,0.7191541790962219,8.991195678710938,7.970724582672119,0.9846214652061462,7.029492378234863,0.5254689455032349,0
2939,train/2940.wav,-344.0896912,151.14450073242188,-55.75843811,18.86986732,0.4700068533420563,9.009613990783691,2.5962343215942383,2.0836098194122314,8.775977135,7.045433998,-4.918846607,-0.364545703,-4.794597626,1
994,train/995.wav,-64.56898499,151.0220947265625,-58.13713455,-3.353811026,-25.22570038,-2.260376692,2.7719554901123047,9.613518714904783,0.1682871878147125,-8.243684769,-2.537410259,-7.06128931,4.383419990539551,8
1772,train/1773.wav,-325.3315735,93.57381439208984,-38.26648712,-6.109570503,-22.20406342,0.5714829564094543,9.730121612548828,17.439289093017578,15.155075073242188,4.550508975982666,4.384526252746582,6.430903434753418,5.499739646911621,8
3505,train/3506.wav,-378.4381104,120.05516815185548,-28.15549088,47.02745819091797,12.548246383666992,-3.317282915,14.74460506439209,-2.810328007,-7.510190487,23.78304481506348,-17.12655258,-6.701440811,11.588216781616213,0
5705,train/5706.wav,-232.9503174,133.07301330566406,-95.64972687,35.73512649536133,-10.65454865,15.244585037231444,-22.72213745,0.04778292,0.7718659043312073,-5.508868217,2.685433864593506,-8.247014046,6.112379074,4
253,train/254.wav,-218.398056,61.88311767578125,-47.51012039,40.52010345458984,-5.677407742,9.986472129821776,-6.426839352,20.497779846191406,0.8322171568870544,10.37224292755127,-15.32808781,3.1616079807281494,-3.920400143,7
3445,train/3446.wav,-402.5415344,153.14283752441406,28.12442779541016,-11.40040588,1.197204828262329,4.127781867980957,4.378291606903076,6.441306591033936,1.411436915397644,0.6678413152694702,8.753741264343262,11.704660415649414,7.609170913696289,3
4211,train/4212.wav,-318.7842712,169.682373,-43.09693146,-16.81404877,-9.647480011,-16.19449806,7.604361534118652,2.783707857131958,4.784317970275879,2.9461991786956787,-4.169970989,10.672337532043455,19.21835708618164,8
5996,train/5997.wav,-322.7162476,130.48138427734375,-17.89844131,-14.85712337,-24.43352509,-0.360383868,-1.497584105,4.328936576843262,9.030574798583984,10.059849739074709,13.186532020568848,4.067793369293213,5.490029811859131,3
1411,train/1412.wav,-54.65635681,88.25619506835938,-43.05903244,38.91836166381836,-36.79056549,19.19124794006348,-22.59399796,6.573466777801514,-24.27574158,1.247082233428955,-18.66860771,-5.19351387,-17.81328583,7
3742,train/3743.wav,-158.2364655,174.68093872070312,-50.49704361,28.984695434570312,-37.926754,26.08856773376465,-10.60844994,7.377946853637695,2.6541244983673096,-16.09599686,10.331543922424316,-8.449975967,7.905691146850586,8
5793,train/5794.wav,-189.6482239,121.32281494140624,-53.18353271,12.196874618530272,-8.756764412,14.24605655670166,-3.272257328,15.359292984008787,-9.360516548,10.988309860229492,-7.425515175,13.740364074707031,-0.784848452,9
3411,train/3412.wav,-400.5813599,150.7899627685547,-55.12656784,5.478431701660156,-24.42655754,-4.312690258,0.056936912,4.926551818847656,1.3453720808029177,-3.682287931,-2.265485287,-7.108838558,-6.440722466,2
4607,train/4608.wav,-494.9255981,62.73103332519531,-12.08403206,-17.78488159,-6.351003647,4.719213008880615,4.536014080047607,8.328274726867676,8.462637901306152,15.302529335021973,21.162635803222656,23.69702148,20.70731544494629,3
3092,train/3093.wav,-446.4779968,140.9463653564453,9.825664520263672,16.28034782409668,0.6457197070121765,-5.217360497,-6.15535593,-7.231383801,-8.845273972,-6.263923645,-6.478402615,-5.949036121,-3.777839899,6
